record,minute,label,n_beats,rr_mean,rr_std,rr_min,rr_max,rr_range,rr_cv,rmssd,pnn50,hr_mean,rr_skew,rr_kurt,rr_iqr,p_cvhr,p_vlf,p_lf,p_hf,r_cvhr,r_lf,r_hf,lf_hf,p_cvhr_log,peak_hz,edr_resp,edr_cvhr,edr_peak_hz,edr_std,rr_std_ctx1,rr_std_ctx2,rr_std_ctx5,rr_std_delta,rr_cv_ctx1,rr_cv_ctx2,rr_cv_ctx5,rr_cv_delta,rmssd_ctx1,rmssd_ctx2,rmssd_ctx5,rmssd_delta,p_cvhr_log_ctx1,p_cvhr_log_ctx2,p_cvhr_log_ctx5,p_cvhr_log_delta,r_cvhr_ctx1,r_cvhr_ctx2,r_cvhr_ctx5,r_cvhr_delta,lf_hf_ctx1,lf_hf_ctx2,lf_hf_ctx5,lf_hf_delta,hr_mean_ctx1,hr_mean_ctx2,hr_mean_ctx5,hr_mean_delta,edr_resp_ctx1,edr_resp_ctx2,edr_resp_ctx5,edr_resp_delta,rr_mean_z,rr_std_z,rmssd_z,p_cvhr_log_z,hr_mean_z,apnea,class_prefix
a02,246,A,27,1.026296296296264,0.40392654400158895,0.6599999999998545,1.6899999999986903,1.0299999999988358,0.3935769284750359,0.16049203191321693,0.2692307692307692,58.46264886322811,0.6414740599052808,-1.5714465407914955,0.7849999999998545,0.0,0.0,0.006325645823721251,0.0015612324456604901,0.0,0.1680394229630882,0.04147380466611474,4.051700204701705,-12.0,0.015625,0.15774127857108264,0.0,0.03125,0.11361291741105606,0.26839898890110575,0.19777384962906525,0.24837512853118932,0.15555141547039963,0.2952711375400194,0.22436313935633329,0.2822356476633493,0.1113412808116866,0.1761625195639613,0.13737941430350933,0.17446460166480893,-0.013972569751592001,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,4.820740828427925,5.86443190971031,6.850127009435027,-2.798426804733322,70.28616438655304,73.97926351913719,71.13683977232037,-12.67419090909226,0.15789787893664478,0.17837088749716581,0.20502306347602497,-0.04728178490494234,2.6654489277939986,2.270043337870473,1.0753265579785867,0.0,-2.4998815022385443,1,a
a02,247,A,40,0.8512500000000273,0.2918063356063249,0.6399999999994179,1.5799999999999272,0.9400000000005093,0.34279745739361595,0.21874935897327358,0.15384615384615385,70.4845814977951,1.7724985426070379,1.4154389850449287,0.06500000000005457,0.0,0.0,0.0070618599697036535,0.0013926596282235622,0.0,0.18421614973975137,0.03632901186231029,5.0707723707341135,-12.0,0.015625,0.15347126331176678,0.0,0.03125,0.11861020671370842,0.24291438278884878,0.24142133633786766,0.24426395297037648,0.04754238263594843,0.26073521989601495,0.26204078400122477,0.28064473420153646,0.062152723192079484,0.13374872501838242,0.1386341605084921,0.1762244899838647,0.04252486898940888,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,4.51524936127349,4.4995915378360225,6.988336890969788,-1.9175645202356746,70.75029904878701,71.14665704207786,71.98645561014771,-1.5018741123526098,0.16556793178019533,0.17314685924983828,0.2006780966027559,-0.047206833290989125,0.8753176194925367,1.5494212671738385,1.5372401949564312,0.0,-0.9897610631001394,1,a
a02,248,A,39,0.7202564102563673,0.033010268758632576,0.6599999999998545,0.7800000000006548,0.12000000000080036,0.04583127381939292,0.0220047841686567,0.0,83.30366678533782,0.2479468914850028,-0.8410095920195078,0.0500000000001819,0.0,0.0,0.0071987912320356385,0.0016274797294372721,0.0,0.14364662379408535,0.032475169912778254,4.42327550838465,-12.0,0.015625,0.18549125345773634,0.0,0.03125,0.12083997416918148,0.2312386835307819,0.26510848527829145,0.2193665138985016,-0.186356245139869,0.25572932159322725,0.2887740548739229,0.2527832004842307,-0.20695192666483778,0.12781086760795007,0.16186391818071572,0.16385108206860807,-0.14184629789995137,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,4.368835858210153,4.923804804810386,7.791158191906859,-3.3678826835222084,71.78645784950841,69.67123678048529,73.17991123108416,10.123755554253663,0.18183730758367478,0.18575626534920822,0.19542911016472442,-0.009937856706988074,-0.46430356158105657,-0.1139198936137852,-0.022718125993898733,0.0,0.6204927365356234,1,a
a02,249,A,29,0.9744827586206972,0.3688994462273883,0.680000000000291,1.680000000000291,1.0,0.3785592335666729,0.14267845968191986,0.14285714285714285,61.571125265392304,1.1084984735238559,-0.6641753296891268,0.680000000000291,0.0,0.0,0.011468978006909146,0.0031748390210543645,0.0,0.2444929074261884,0.06768045264365152,3.6124596955116917,-12.0,0.015625,0.20654940598152097,0.0,0.03125,0.12627589099640657,0.20993651559451446,0.24475892161227794,0.2228833295163433,0.146016116711045,0.23583196283365412,0.28011347851871216,0.2561400330640144,0.12241920050265853,0.14335940000569608,0.18941649670188382,0.16703214651744994,-0.024353686835530075,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,5.165517149538706,5.8457644127897,8.450336187304963,-4.837876491793271,73.13631784713442,71.8886490497454,73.034230598945,-11.463105333552697,0.20585626162106396,0.19760053615358558,0.18793927405498065,0.01861013192654032,2.1355717584426377,2.044916216811678,0.9340854068278739,0.0,-2.1094140214950348,1,a
a02,250,A,30,0.8050000000001092,0.22789983179752266,0.6600000000016735,1.5,0.8399999999983265,0.2831053811148966,0.2653949561665116,0.3793103448275862,74.53416149067311,2.6524223490566663,5.796636480355225,0.09749999999985448,0.0,0.0,0.014197417893525181,0.0019029309153823844,0.0,0.22460277869540576,0.03010431716989859,7.460816244719775,-12.0,0.015625,0.22552812542393436,0.0,0.046875,0.13010393364943598,0.2996593345654774,0.22964652322147994,0.2360000024471752,-0.008100170649652544,0.33731288712685065,0.2672392257487386,0.2694678153598685,0.013637565755028058,0.2354427801224963,0.18273750296536947,0.175543003305082,0.08985195286142961,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,6.578258061609913,6.792820193680785,7.849969106586224,-0.3891528618664495,68.55166565519801,73.2423765270087,72.37745402930148,2.1567074613716386,0.21634672133280838,0.20220070151093839,0.18194973505311907,0.04357839037081529,0.40233661526333797,1.1386796375888304,1.907086161736205,0.0,-0.48107799998037165,1,a
a02,251,A,26,0.8626923076924589,0.3021787256715212,0.6699999999982538,1.5300000000006548,0.8600000000024011,0.3502740466989824,0.29825492451905733,0.4,69.54971020952861,1.6359616918793274,0.8593070605056314,0.07999999999992724,0.0,0.0,0.016224829598518706,0.0018732128243489278,0.0,0.2274273627211624,0.026257277456771033,8.66149824459827,-12.0,0.015625,0.2169626325929695,0.0,0.046875,0.13223438807988366,0.24877430037379292,0.23019481378475234,0.24526891296646014,0.05690981270506107,0.30393520711920896,0.2678433084163569,0.27958669327633034,0.07068735342265203,0.24966809032542361,0.18393577387766652,0.17540041303733434,0.122854511481723,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,8.642788588169195,9.470207600869468,7.764382472425657,0.8971157721726133,73.77903019477111,72.97862267371491,71.6580614568374,-2.1083512473087893,0.20632094937181164,0.1999631293772771,0.18384348936961492,0.033119143223354575,0.9923337099374095,1.6160869763607535,2.1676279383449053,0.0,-1.1071937823881834,1,a
a02,252,A,33,0.7766666666667527,0.2162443436523349,0.6599999999998545,1.4899999999997817,0.8299999999999272,0.27842619354374804,0.18535439029070186,0.21875,77.25321888411162,2.893622220364671,7.061254498748582,0.049999999999272404,0.0,0.0,0.013584185935304959,0.0013852860386186737,0.0,0.21205834833599874,0.021625253859262616,9.806051275189537,-12.0,0.015625,0.17647209009853082,0.0,0.03125,0.12627630961978234,0.18472493029961692,0.21878958606141233,0.2218117020662805,-0.0055673584139455945,0.22585064246673836,0.2634330866711638,0.26165809499450776,0.016768098549240273,0.17053515117996706,0.2015556160984966,0.17829694110125607,0.007057449189445786,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,12.092587354705294,12.003815763258265,7.810554971628383,1.9954963035611541,76.26260887083636,74.38181874546333,73.68452076120823,3.5686981229033847,0.18924603849364344,0.19378563422748743,0.18555956484976124,-0.009087474751230423,0.11258248654560095,1.0637671653201823,1.272456480711768,0.0,-0.13952691415782376,1,a
a02,253,A,38,0.7318421052632402,0.03575172157499482,0.679999999998472,0.819999999999709,0.1400000000012369,0.04885168715748473,0.02799613873014192,0.05405405405405406,81.98489751886888,0.6060168952418207,-0.44754569726259197,0.059999999999035936,0.0,0.0,0.006734784187763281,0.0003781417067983201,0.0,0.13579584749588738,0.007624605646832662,17.810212544328074,-12.0,0.015625,0.17430339278942983,0.0,0.03125,0.12431260621182351,0.18795645761267257,0.23219870268641327,0.2325113827315879,-0.19675966115659307,0.22792866851398,0.27416733356750667,0.265705594585568,-0.21685390742808325,0.1480427332689713,0.194481455529386,0.1806322840337763,-0.15263614530363437,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,14.632254775657762,11.278177247709714,7.748237757462373,10.0619747868657,75.94174067570498,73.17690952425076,72.43590290129022,9.548994617578657,0.17547913770684445,0.18203693278223673,0.19062850813048937,-0.016325115341059543,-0.34582110408800437,-0.09629995307390006,0.02478642863605319,0.0,0.4548371398575899,1,a
a02,254,A,25,0.8748000000001048,0.31187330761068816,0.6700000000000728,1.640000000001237,0.9700000000011642,0.3565081248407073,0.2307776707860701,0.20833333333333334,68.58710562413444,1.6572255188812537,1.0225166345721322,0.06999999999970896,0.0,0.0,0.006053123011862006,0.00037180202124679584,0.0,0.1295844958708837,0.00795949089298633,16.280500507455674,-12.0,0.015625,0.17566193023257254,0.0,0.03125,0.1175320286337924,0.21419014803607006,0.21404737811361665,0.23358923706022372,0.07828407055046444,0.24737880919826757,0.25626186099420745,0.26746361146899733,0.08904451337170999,0.16293265427905698,0.16436600559760833,0.18319331822425877,0.047584352561811316,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,12.641112239586922,10.425536985606403,7.787164069750873,8.493336437704802,73.0272061758712,74.06655638265127,72.7856457379716,-4.1985401138371685,0.17224998040656123,0.17530688474535067,0.19296958522848096,-0.017307654995908417,1.1161544335391107,1.678396258617098,1.6326108811265119,0.0,-1.2281101860479726,1,a
a02,255,A,19,0.8757894736842756,0.2949454149225273,0.6700000000000728,1.4699999999993452,0.7999999999992724,0.3367766155966107,0.2300241533209588,0.16666666666666666,68.5096153846103,1.5275864128535648,0.4141092766856196,0.045000000000982254,0.0,0.0,0.005405587043835369,0.0014104142513596707,0.0,0.13022527208929946,0.0339781004639267,3.832623666977017,-12.0,0.015625,0.16678461819768103,0.0,0.03125,0.11330439988462268,0.2727469417802511,0.19997795420307216,0.20573698393055348,0.08920843099197381,0.3180104747566015,0.23984909176045538,0.24026241000966148,0.09651420558694923,0.20282649965573263,0.16576589566273917,0.17204992151153614,0.057974231809422655,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,8.170473702838137,9.376246269754834,8.09861718358703,-4.265993516610013,70.36488850342529,74.7666528480904,74.1102827119991,-5.6006673273888055,0.17525298027959765,0.17533608849618298,0.19751912046034648,-0.030734502262665442,1.1262734012536686,1.5695968436314567,1.6266363537940602,0.0,-1.237844028192676,1,a
a02,256,A,24,0.8108333333334485,0.2114221028075379,0.6900000000005093,1.5200000000004366,0.8299999999999272,0.26074668383248656,0.14767767486016894,0.043478260869565216,73.99794450153111,3.109610561212034,8.675046315618804,0.05250000000114596,0.0,0.0,0.006527735179882714,0.0014841506322372216,0.0,0.12570914855038484,0.028581323714545765,4.39829693408172,-12.0,0.015625,0.18331239240853917,0.0,0.03125,0.11292606003780227,0.2174215806098925,0.2747281744730145,0.18840334982140447,0.02301875298613343,0.2646285489346949,0.30754274490801403,0.21899614420714217,0.04175053962534439,0.19001855626582795,0.20905429416291002,0.14955002517907437,-0.0018723503189054247,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,4.263506098996806,6.691260363870822,9.40752567216815,-5.00922873808643,74.42042036581623,69.71963035205601,74.53929150280202,-0.541347001270907,0.17557170648630427,0.18232133781825222,0.19829023910112378,-0.014977846692584618,0.4619918770581789,1.0327735270393397,0.9737234366097647,0.0,-0.5484342445818674,1,a
a02,257,A,40,0.7429999999999837,0.14589722409961253,0.6599999999998545,1.6299999999991996,0.9699999999993452,0.19636234737498753,0.19235384061635608,0.10256410256410256,80.75370121130729,5.816692670776749,35.612442423207085,0.04999999999972715,0.0,0.0,0.006377652284356292,0.001398731358577354,0.0,0.1407871350084493,0.030877095809003875,4.559597695931681,-12.0,0.015625,0.17661810885269233,0.0,0.015625,0.11702723771273474,0.25560738327728566,0.22132684622560211,0.16546456577890653,-0.019567341679293998,0.28147632803425066,0.24927501184729567,0.19322234771749877,0.0031399996574887623,0.19482321556917373,0.17293399205848878,0.12433707896720386,0.06801676164915221,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,4.447725881640472,4.405453251091319,10.808098247471214,-6.248500551539533,70.50047691717845,73.43237682499573,75.52135629352568,5.232344917781603,0.18972004688700253,0.18943757207886644,0.22339372000104374,-0.04677561114835141,-0.23171359581388645,0.6116302340284293,1.3279540759487707,0.0,0.30018191385053977,1,a
a02,258,A,11,1.0572727272726545,0.4095028229247066,0.6400000000012369,1.5799999999999272,0.9399999999986903,0.38731995289527793,0.24443813123099614,0.5,56.74978503869694,0.22681792031259967,-2.379791041093823,0.7900000000008731,0.0,0.0,0.004480998135532238,0.001021826439915862,0.0,0.1861388504537969,0.042446257091924185,4.3852830149080155,-12.0,0.015625,0.20922963939977599,0.0,0.015625,0.09716576197643252,0.20008890446598182,0.17484269560129984,0.14897823698497745,0.26052458593972916,0.21628391993579368,0.19778889223076937,0.17230793632003724,0.2150120165752407,0.1623227107037721,0.13094938056269118,0.10895254489502401,0.13548558633597213,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,4.598781884799286,5.046617307237801,10.826731191522791,-6.4414481766147755,74.88477474627909,74.95888014401267,76.05889547841811,-19.309110439721167,0.1990302832627041,0.20739950714573863,0.2487404112791247,-0.039510771879348705,2.982233001970768,2.305883350316693,1.7409226297998237,0.0,-2.715040807278059,1,a
a02,259,A,52,0.6884615384614895,0.04486666637362644,0.5399999999990541,0.819999999999709,0.28000000000065484,0.06516945953711567,0.050176160263963994,0.0784313725490196,87.15083798883302,-0.15103009852252686,2.1566193822596156,0.042500000000927685,0.0,0.0,0.005203708701763721,0.0010726056474594978,0.0,0.23578105274963287,0.04859997037449179,4.8514649435581605,-12.0,0.015625,0.2112431015356438,0.0,0.015625,0.07974467723989356,0.1722980503664496,0.14000424635916894,0.14897261467206208,-0.10410594829843564,0.17727847664879084,0.15547484692170882,0.1722559419594716,-0.10708648242235594,0.10490512911231033,0.10499306489254383,0.10780124387582929,-0.057625083611865295,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,5.4250639687252,8.538719844243875,9.872583919273465,-5.0211189757153045,73.34758500240831,76.00994288160743,75.98440049065604,11.166437498176975,0.22568901148915396,0.21753911475852777,0.2664129834477815,-0.05516988191213773,-0.7894575159790367,-0.03771613050447207,0.20064850353648553,0.0,1.1037504658759145,1,a
a02,260,A,75,0.7880000000000048,0.06252466180101587,0.6399999999994179,0.9500000000007276,0.3100000000013097,0.07934601751397904,0.020101095841970795,0.02702702702702703,76.14213197969497,0.9425096244286132,0.8184719615204177,0.06499999999959982,0.0,0.0,0.002922015301199719,0.00041515075148282007,0.0,0.2951495938325522,0.041933926776195944,7.038443947709426,-12.0,0.03125,0.2565942935320419,0.0,0.0625,0.061775909348050446,0.04820706159050852,0.1207952217800552,0.12462848129076635,-0.06210381948975048,0.06456397811275956,0.12955483450929223,0.14532207789368387,-0.06597606037970483,0.02939111753845568,0.07070480000696897,0.08975172094628549,-0.06965062510431469,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,11.249572836793226,12.440359619643932,8.911263033831956,-1.8728190861225302,80.84874271934433,75.92968722084377,77.20155703760449,-1.0594250579095217,0.2339492751800569,0.28083567748640703,0.2827162953262683,-0.026122001794226413,0.22848413803177064,0.07577582078032928,-0.03781218614096409,0.0,-0.27909474364259107,1,a
a02,261,A,75,0.7570666666666511,0.03722985659688335,0.6999999999989086,0.8400000000001455,0.1400000000012369,0.04917645728718401,0.017896096509432195,0.013513513513513514,79.25325818950498,0.19003745737287614,-0.7998237770993555,0.05999999999949068,0.0,0.0,0.0008790292462670357,4.021395673987906e-05,0.0,0.34164188321839545,0.0156294821481989,21.85880961911209,-12.0,0.03125,0.23401043047248477,0.0,0.0625,0.053254253845893086,0.04986887320064764,0.04587360257893692,0.10039545327471307,-0.06316559667782973,0.06509492003802249,0.06176437756457096,0.11809705720346009,-0.06892059991627608,0.019636569513294906,0.02504207686011442,0.07017461498204812,-0.05227851847261593,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,17.65501671325116,13.565505748613706,9.028069190192038,12.830740428920052,78.58260435889632,81.21296019669003,78.142085794325,1.1111723951799775,0.3279018821655386,0.3300468884379361,0.29809171551818364,-0.06408128504569888,-0.08785919308589615,-0.08679964322353487,-0.05529529620841789,0.0,0.11170558946395964,1,a
a02,262,A,76,0.7467105263157895,0.0498521012040438,0.6700000000000728,0.8700000000008004,0.2000000000007276,0.06676228531290447,0.020912516188481674,0.02666666666666667,80.35242290748899,0.7144407690965479,-0.19554345380202998,0.07000000000016371,0.0,0.0,0.0006101565440586013,2.5351573757151577e-05,0.0,0.47296754669038515,0.019651467744495305,24.067796572931968,-12.0,0.03125,0.4931009224920889,0.0,0.171875,0.02833909662475015,0.040658894906680725,0.04403824453079676,0.08262754467298365,-0.032775443468939854,0.054768803590586675,0.05838643549540036,0.0963019170568379,-0.029539631743933426,0.018311042731545792,0.0180732103111216,0.05815517570573813,-0.03724265951725646,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,18.645873283933643,14.058131269819171,9.28033110390637,14.787465469025598,80.92394367164074,80.01588312962068,78.58529442478735,1.7671284827016365,0.39413234904066496,0.3615386054597385,0.30794358732337995,0.18515733516870897,-0.193767466882604,-0.005673607374714544,-0.031378555518187995,0.0,0.2497758280073683,1,a
a02,263,A,76,0.7214473684210517,0.03489472691911513,0.6699999999982538,0.7999999999992724,0.13000000000101863,0.04836766817167159,0.016124515496723446,0.013333333333333334,83.16614991792825,0.479273388921702,-0.8965548324199482,0.05999999999949068,0.0,0.0,0.0006275156903518148,6.268253162647676e-05,0.0,0.47857075673730504,0.04780442474334743,10.011013659756875,-12.0,0.0625,0.45528569415742104,0.0,0.046875,0.03351206719806625,0.040145568085361474,0.040350880253880644,0.07195765191704923,-0.037062924997934094,0.05446990089194623,0.05456435601601302,0.08185089403276259,-0.033483225861091,0.017456286401401688,0.020499574854945142,0.042230704636602494,-0.026106189139879048,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,13.79780092742478,13.791636633797093,10.30901509911685,-0.29800143935997525,81.56134182630113,81.18262226179515,78.39502616035409,4.771123757574159,0.4390294344313886,0.38121941893251543,0.3239540788093598,0.13133161534806126,-0.45212408939233467,-0.10180805257117194,-0.06934189721257311,0.0,0.6032187225718144,1,a
a02,264,A,78,0.7392307692307674,0.03568987613292561,0.6700000000000728,0.820000000001528,0.1500000000014552,0.048279749191262655,0.015331827518999887,0.0,81.16545265348616,0.010730417230615397,-0.8964608325335375,0.05749999999943611,0.0,0.0,0.0004587788798836318,6.272104282760596e-05,0.0,0.4067313653564723,0.05560547031355204,7.314592549585495,-12.0,0.046875,0.3687016866446558,0.0,0.03125,0.03277898724519654,0.03822414782282532,0.03858133028369222,0.03842232935390685,-0.002732453220981243,0.052294345826658845,0.05218934215940604,0.0517086275395045,-0.0034288783482418414,0.0212297538589373,0.019855553095928253,0.021457758721540456,-0.006125931202540569,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,7.677192325647138,10.443372987362263,11.549904958311798,-4.235312408726303,82.10247673732725,81.10305696560133,80.72392056249915,0.4415320909870104,0.3929952472326679,0.4016001808997684,0.3357850940527813,0.032916592591874516,-0.2702600726657499,-0.09669744779108742,-0.07562700168366289,0.0,0.3519035702247538,1,a
a02,265,A,78,0.7319230769230788,0.04408784041643534,0.5999999999985448,0.7999999999992724,0.2000000000007276,0.06023562011704235,0.0322329185610885,0.03896103896103896,81.97582764056732,-0.5431338394899378,-0.49716436637603456,0.07000000000152795,0.0,0.0,0.0003470114351105163,6.0815493723701747e-05,0.0,0.4409220474067162,0.07727379934371574,5.705970767599047,-12.0,0.046875,0.35499836089592646,0.0,0.03125,0.030026464676264162,0.03605327443176736,0.03180593168058632,0.03850069734759029,0.0055871430688450505,0.04860558577081802,0.04303691354075364,0.05140521202065998,0.008830408096382372,0.020746911264812064,0.018765818422383715,0.018680735993108075,0.013552182567980426,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,6.0460182347074936,7.0644492697637435,12.609580863007189,-6.903610095408141,80.66557066752982,80.80722027142694,80.17645781764308,1.799369822924234,0.35320476261644423,0.36131659285449036,0.34903241138505997,0.005965949510866486,-0.34499303799103975,-0.0427218220030534,0.05837922253079269,0.0,0.45369783813131825,1,a
a02,266,N,79,0.7608860759493514,0.02838210674594123,0.7000000000007276,0.820000000001528,0.12000000000080036,0.037301388004149116,0.014675987714347749,0.0,78.85543170853597,0.13872575734975676,-0.26012698994360806,0.03499999999803549,0.0,0.0,0.0002892130877543164,5.6514620303030195e-05,0.0,0.4510771349457392,0.08814418879443223,5.11749138693794,-12.0,0.03125,0.33591424030875006,0.0,0.03125,0.029028049330228657,0.029481685116963585,0.030532667053630048,0.03494176677267954,-0.006559660026738308,0.03951238344694463,0.04084359872845118,0.04708486613337314,-0.009783478129224026,0.020790916365398437,0.018977847094211846,0.01804296346792744,-0.0033669757535796895,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,5.998880046492116,8.237270866461765,14.286644273757195,-9.169152886819255,79.90149959524011,79.9061403483496,80.67969165533104,-1.8242599467950669,0.3275318611567917,0.3408061570627003,0.3589360254388163,-0.023021785130066252,-0.04879955982974236,-0.1436661431154586,-0.08082705744882716,0.0,0.06173310014769143,0,a
a02,267,N,70,0.7607142857143117,0.015975108188514293,0.7299999999995634,0.7900000000008731,0.06000000000130967,0.021000142219642484,0.015463842820758992,0.0,78.87323943661703,-0.07630264756375672,-0.44710999564521137,0.020000000000436557,0.0,0.0,0.00019605878626934627,2.7332206102763483e-05,0.0,0.3713816105226241,0.05177364868328603,7.173177984939362,-12.0,0.03125,0.29168298226569844,0.0,0.03125,0.030257947123123335,0.024295206239596395,0.031517546773073044,0.036053357173625344,-0.02007824898511105,0.03190087477798361,0.04233865318408639,0.04874742070925894,-0.02774727848961646,0.0157748297969903,0.01909862682347461,0.01822853669773454,-0.002764693876975548,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,9.388597005041428,10.381366649755151,13.539736881043915,-6.366558896104553,78.79647381589815,80.14657451011087,80.9153717568451,-2.0421323202280774,0.32677691259097313,0.3349399811492516,0.36221233752960597,-0.07052935526390752,-0.05055639264889965,-0.2234087436648955,-0.07458027209187416,0.0,0.0639699962414604,0,a
a02,268,N,65,0.7627692307692296,0.028528403784333772,0.7199999999993452,0.819999999999709,0.1000000000003638,0.037401094110159294,0.0171846588558641,0.0,78.66075030254146,0.2544732107454932,-1.0344204501232919,0.040000000000873115,0.0,0.0,0.00038435816347351257,2.4211351335496102e-05,0.0,0.38902839969870573,0.024505537177800202,15.875121643246983,-12.0,0.046875,0.3527335151984707,0.0,0.046875,0.0240103501344784,0.028372595567662848,0.03184572155061483,0.058339220147235166,-0.029810816362901393,0.03805208593308015,0.04265790692664315,0.07533407971156483,-0.03793298560140554,0.01619474261397895,0.01657782516149846,0.036617987542391484,-0.019433328686527383,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,13.694457031412922,12.541752475276834,12.753055898471162,3.1220657447758207,79.96720440048367,79.97715854108066,80.25257242149868,-1.591822118957225,0.3279291015138605,0.33533302740820814,0.33824667149654175,0.014486843701928931,-0.02954125803889623,-0.14272585878802,-0.060936179005938784,0.0,0.03727843222955691,0,a
a02,269,N,77,0.7284415584415603,0.040614274730140586,0.6599999999998545,0.8099999999994907,0.1499999999996362,0.055755021469438705,0.015935726165313698,0.0,82.36762346229253,-0.21233445131326206,-1.3683373455358527,0.06999999999970896,0.0,0.0,0.0004187739754930033,2.32199777109946e-05,0.0,0.4318607479754162,0.02394560676899121,18.03507146605242,-12.0,0.046875,0.3393708070774123,0.0,0.0625,0.024351619835513413,0.03829046427287284,0.030844585296826092,0.09015026859907448,-0.04953599386893389,0.05166266813647469,0.041562071876578066,0.10126554577351775,-0.04551052430407904,0.01758309842412854,0.01625974723162568,0.05491974319243267,-0.03898401702711897,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,16.806031001502287,16.615482491081146,12.754586382056129,5.28048508399629,80.71904052008342,80.54161303822593,77.42079379242433,4.946829669868194,0.34968930482219746,0.34125698897113044,0.30605944379230504,0.033311363285107254,-0.38059719166961337,-0.06504721840915066,-0.0708387795979286,0.0,0.5029127935250172,0,a
a02,270,A,69,0.7395652173912874,0.045728714304144276,0.6899999999986903,0.8800000000010186,0.1900000000023283,0.061831888829826126,0.019628910251207762,0.014705882352941176,81.12874779541632,1.2586807916429446,1.0018461820250453,0.050000000001091394,0.0,0.0,0.0005591365592007272,3.3870846457892235e-05,0.0,0.5104398600810366,0.030920943805761974,16.507899895207462,-12.0,0.046875,0.3569635921907092,0.0,0.0625,0.027684071467420183,0.03657313817042743,0.03754103386058068,0.11588991361775713,-0.07016119931361287,0.04980304101769616,0.050854954957035126,0.13117728146709762,-0.06934539263727149,0.016216744827168453,0.01715445907493594,0.07211975760779112,-0.05249084735658335,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,20.00970427573979,17.90941255394647,13.084367835404949,3.423532059802513,81.72469181732373,81.13611301213447,76.4971996566315,4.631548138784822,0.35395614913049434,0.3369303652122249,0.28030256331195513,0.07666102887875409,-0.2668397996533028,-0.0321755524622023,-0.04155607509991065,0.0,0.34729293414220225,1,a
a02,271,A,74,0.7345945945945779,0.02337642547699753,0.6899999999986903,0.7900000000008731,0.10000000000218279,0.03182221275382371,0.013085598064983847,0.0,81.67770419426235,0.10090051797490127,-0.44187465189907194,0.030000000000654836,0.0,0.0,0.001100437835274229,4.317788988411152e-05,0.0,0.1608279832211057,0.006310409118270764,25.48614146595949,-12.0,0.015625,0.3655340481233613,0.0,0.140625,0.035813872582949685,0.039520830262809635,0.09083467188646428,0.14410995863317885,-0.12073353315618132,0.053706219735192524,0.11521784300265714,0.1598846321960362,-0.1280624194422125,0.01755063678450065,0.05835682239970473,0.09376368982074647,-0.08067809175576263,-12.0,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,18.545623220144318,17.817249378223416,13.482812231462738,12.003329234496753,81.55073043194615,80.01628899536186,74.83032629107286,6.847377903189482,0.3308491679284139,0.3122793813982074,0.25634702592567443,0.10918702219768689,-0.3176724518054413,-0.17583879470879918,-0.09343701922054194,0.0,0.4162494241918625,1,a
